Crash Id,Calendar Year,FDOT Crash Number,Reporting Agency Case Number,Reporting Agency Type,FDOT Managing District,County Name,Crash Date,Crash Time,Day,DHSMV City,Crash Report City Code,In Town,On Roadway Name,Int Roadway Name,Reference Distance (Miles),Reference Direction,Officer Latitude,Officer Longitude,FDOT Latitude,FDOT Longitude,FDOT Roadway,Nearest Inventory MP,Nearest Node From Crash,State Road #,US Highway,Crash Side of Road,Accident Lane Number,Travel Direction Vehicle 1,FDOT Road Category,DHSMV Road System Id,Relation to Junction,Crash Harmful Event Location,Intersection Type,Shoulder Type,FDOT Roadway SKID Test Result,FDOT Roadway SKID Test Date,Functional Class,RCI Surface Width,RCI Shoulder Type First,RCI Shoulder Width First,RCI Shoulder Type Second,RCI Shoulder Width Second,RCI Shoulder Type Third,RCI Shoulder Width Third,RCI Median Width,Avg Daily Traffic,AADT Source,RCI Avg Per Truck Traffic,RCI Horiz Curve Condition,Posted Speed Limit,Highest Injury in Crash,CAR Status Code,Alcohols/Drug Involved,Site Location,Lighting,Weather,Road Surface,Roadway Grade,Roadway Alignment,Traffic Way Vehicle 1,Traffic Way Vehicle 2,Traffic Control Vehicle 1,Traffic Control Vehicle 2,Count of Lanes,Road Condition 1,Road Condition 2,Road Condition 3,Environment Condition 1,Environment Condition 2,Environment Condition 3,Crash Harmful Event,Manner of Collision,Vehicle Movement,Driver Action Vehicle 1,Driver Action Vehicle 2,Location Within Workzone,Type of Workzone,Workers Present in Workzone,Law Enforcement Present in Workzone,School Bus Related,Count of Nonfatal Injuries,Count of Traffic Fatalities,Count of Serious Injuries,Count of Pedestrians,Count of Drivers,Count of Bicyclists,Count of Vehicles,Count of Persons,Wrong Way,Workzone Inv,Commercial Vehicle Inv,Intersection Inv,Lane Departure,Speeding,Agressive Driving,Impaired Driver,Impaired Pedestrian,Impaired Bicyclist,Distracted Driver,Speeding or Aggressive Driving,Pedestrian Related,Bicyclist Related,Pedestrian or Bicyclist Related,Motorcycle Inv,No Belt,No Belt - Ages 1-4,No Belt - Ages 5-12,No Belt - Ages 13-17,Driver - Ages Teen,Driver - Ages 65 plus,Driver - Ages 65-69,Driver - Ages 70-74,Driver - Ages 75-79,Driver - Ages 80 plus,ARBM Latitude,ARBM Longitude,UTM Zone 17N X,UTM Zone 17N Y,ARBM Side of Road,Urban Rural Indicator,GIS Street Source,Extract Date,OBJECTID,x,y
2020879733380,2020,879733380,2020TA002057,COUNTY SHERIFF'S OFFICE,05 FIFTH,ORANGE,"February 14, 2020",1120,SATURDAY,7540 MAITLAND,0740,Y,SR 414,MAITLAND AVE,0.002,W,0,0,28.6364591,-81.3657879,75011000,1.74,01472,SR 414,,R RIGHT,2 THRU LANE 2,E EAST,20 URBAN 4-5LN 2WY DIVD RASD,03 STATE,01 NON-JUNCTION,01 ON ROADWAY,01 NOT AT INTERSECTION,03 CURB,38,"April 2, 2018",14 URBAN PRIN ART OTHER,24,CURB&GUTTER,2,,0,,0,32,60000,RCI,5.6,,45,2 POSSIBLE INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,03 INFLUENCED BY INTERSECTION,01 DAYLIGHT,01 CLEAR,01 DRY,01 LEVEL,1 STRAIGHT,"TWO-WAY, DIVIDED, POSITIVE MED","TWO-WAY, DIVIDED, POSITIVE MED",NO CONTROLS,NO CONTROLS,4,NONE,NOT CODED,NOT CODED,NONE,NOT CODED,NOT CODED,14 MOTOR VEHICLE IN TRANSPORT,01 FRONT TO REAR,01 STRAIGHT AHEAD,OPERATED MV IN CARLESS OR NEGL,NO CONTRIBUTING ACTION,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,1,0,0,0,2,0,2,3,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,28.636407919,-81.365668178,464259.889907,3167758.47491,R,,ARBM15Q1R2,"June 10, 2023",1667311,-9057585.095570901,3329450.48291796
2020882617660,2020,882617660,FHPD20OFF001218,FLORIDA HIGHWAY PATROL,05 FIFTH,ORANGE,"January 4, 2020",1623,SUNDAY,7546 ORLANDO,0746,N,US 441,CYPRESS CROSSING DR,0,,28.35377,-81.4045799,28.3574129,-81.4044813,75010000,0.655,02774,SR 500,US 17,L LEFT,S SIDE OF ROAD,S SOUTH,30 URBAN 6+LN 2WY DIVD RASD,02 U.S.,01 NON-JUNCTION,01 ON ROADWAY,01 NOT AT INTERSECTION,03 CURB,37,"March 1, 2020",14 URBAN PRIN ART OTHER,35,PAVED,4,CURB&GUTTER,2,,0,21,38500,RCI,3.4,,50,1 NO INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,02 AT INTERSECTION,01 DAYLIGHT,01 CLEAR,01 DRY,01 LEVEL,1 STRAIGHT,"TWO-WAY, DIVIDED, POSITIVE MED",,NO CONTROLS,NOT CODED,6,NONE,NOT CODED,NOT CODED,NONE,NOT CODED,NOT CODED,09 OTHER NON-COLLISION,77 OTHER (SEE NARRATIVE),16 LEAVING TRAFFIC LANE,NO CONTRIBUTING ACTION,NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,0,0,0,0,1,0,1,1,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,28.357409288,-81.40457689,460352.818595,3136861.947131,L,,ARBM15Q1R2,"June 10, 2023",1668705,-9061916.393843882,3294110.7822534405
2020879734370,2020,879734370,2020TA000446,COUNTY SHERIFF'S OFFICE,05 FIFTH,ORANGE,"January 9, 2020",1608,FRIDAY,7540 MAITLAND,0740,Y,SR 414,I 4,0.019,W,0,0,28.6308765,-81.3902439,75011000,0.153,01462,SR 414,,L LEFT,3 THRU LANE 3,W WEST,33 SUBURBAN 6+LN 2WY DIVD RASD,03 STATE,01 NON-JUNCTION,01 ON ROADWAY,01 NOT AT INTERSECTION,01 PAVED,38,"April 2, 2018",14 URBAN PRIN ART OTHER,36,PAVED,8,LAWN,12,,0,32,44000,RCI,6,,45,1 NO INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,01 NOT AT INTERSECTION/RRX/BRIDGE,01 DAYLIGHT,01 CLEAR,01 DRY,01 LEVEL,1 STRAIGHT,ONE-WAY TRAFFICWAY,"TWO-WAY, DIVIDED, POSITIVE MED",NO CONTROLS,NO CONTROLS,6,NONE,NOT CODED,NOT CODED,NONE,NOT CODED,NOT CODED,14 MOTOR VEHICLE IN TRANSPORT,03 ANGLE,06 CHANGING LANES,OPERATED MV IN CARLESS OR NEGL,NO CONTRIBUTING ACTION,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,0,0,0,0,2,0,2,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,28.630938232,-81.390248289,461855.452391,3167160.101061,L,,ARBM15Q1R2,"June 10, 2023",1668767,-9060321.34176567,3328756.758520185
2020882639750,2020,882639750,FHPD20OFF012859,FLORIDA HIGHWAY PATROL,08 TURNPIKE,ORANGE,"February 12, 2020",1739,THURSDAY,7533 ORLANDO TRANSIT AUTHORITY,0733,N,SR 417,SR 535,0.008,S,28.3508,-81.4919,28.3510367,-81.4917014,75472000,1.175,03716,SR 417,,R RIGHT,1 THRU LANE 1,N NORTH,03 TOLL ROAD URBAN,06 TURNPIKE/TOLL,01 NON-JUNCTION,01 ON ROADWAY,01 NOT AT INTERSECTION,01 PAVED,36,"March 1, 2020",12 URBAN PRIN ART EXPR.,24,PAVED WARN,8,VALLEY GUTR,3.5,,0,60,46900,RCI,10.3,,65,3 NO-INCAPACITATING INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,01 NOT AT INTERSECTION/RRX/BRIDGE,01 DAYLIGHT,01 CLEAR,01 DRY,01 LEVEL,1 STRAIGHT,"TWO-WAY, DIVIDED, POSITIVE MED","TWO-WAY, DIVIDED, POSITIVE MED",NO CONTROLS,NO CONTROLS,4,NONE,NOT CODED,NOT CODED,NONE,NOT CODED,NOT CODED,14 MOTOR VEHICLE IN TRANSPORT,01 FRONT TO REAR,01 STRAIGHT AHEAD,OPERATED MV IN CARLESS OR NEGL,NO CONTRIBUTING ACTION,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,2,0,0,0,2,0,2,2,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,28.351251413,-81.49142848,451838.76932,3136211.368842,R,,ARBM15Q1R2,"June 10, 2023",1669211,-9071584.671412969,3293331.838388264
2020882639760,2020,882639760,FHPD20OFF014145,FLORIDA HIGHWAY PATROL,05 FIFTH,ORANGE,"February 16, 2020",1642,MONDAY,7533 ORLANDO TRANSIT AUTHORITY,0733,N,SR 417,SR 528,0.5,S,28.4440024,-81.230102,28.4438993,-81.2301397,75301000,18.954,03204,SR 417,,R RIGHT,2 THRU LANE 2,N NORTH,03 TOLL ROAD URBAN,06 TURNPIKE/TOLL,01 NON-JUNCTION,01 ON ROADWAY,01 NOT AT INTERSECTION,01 PAVED,37,"November 12, 2019",12 URBAN PRIN ART EXPR.,24,PAVED WARN,10,LAWN,12,,0,64,71000,RCI,5,0D20,70,3 NO-INCAPACITATING INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,01 NOT AT INTERSECTION/RRX/BRIDGE,01 DAYLIGHT,01 CLEAR,01 DRY,01 LEVEL,1 STRAIGHT,"TWO-WAY, DIVIDED, POSITIVE MED","TWO-WAY, DIVIDED, POSITIVE MED",NO CONTROLS,NO CONTROLS,4,NONE,NOT CODED,NOT CODED,NONE,NOT CODED,NOT CODED,14 MOTOR VEHICLE IN TRANSPORT,01 FRONT TO REAR,01 STRAIGHT AHEAD,OPERATED MV IN CARLESS OR NEGL,NO CONTRIBUTING ACTION,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,3,0,0,0,2,0,2,3,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,28.444907367,-81.230214555,477458.339149,3146510.210305,R,,ARBM15Q1R2,"June 10, 2023",1669212,-9042506.46223291,3305183.787105603
2020882639770,2020,882639770,FHPD20OFF014403,FLORIDA HIGHWAY PATROL,08 TURNPIKE,ORANGE,"February 17, 2020",1300,TUESDAY,7546 ORLANDO,0746,N,SR 528,SR 520,0.015,E,28.4532999,-80.9783,28.4524979,-80.9754979,75475000,0.237,02904,SR 528,,L LEFT,X RAMP,W WEST,04 TOLL ROAD RURAL,04 COUNTY,14 ENTRANCE/EXIT RAMP,01 ON ROADWAY,01 NOT AT INTERSECTION,01 PAVED,41,"October 25, 2020",02 RURAL PRIN ART EXPR.,24,PAVED WARN,10,LAWN,12,,0,40,50000,RCI,12.8,,70,3 NO-INCAPACITATING INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,08 EXIT RAMP,01 DAYLIGHT,01 CLEAR,01 DRY,01 LEVEL,1 STRAIGHT,ONE-WAY TRAFFICWAY,ONE-WAY TRAFFICWAY,OTHER (SEE NARRATIVE),OTHER (SEE NARRATIVE),4,NONE,NOT CODED,NOT CODED,NONE,NOT CODED,NOT CODED,14 MOTOR VEHICLE IN TRANSPORT,01 FRONT TO REAR,01 STRAIGHT AHEAD,OPERATED MV IN CARLESS OR NEGL,NO CONTRIBUTING ACTION,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,2,0,0,0,2,0,2,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,28.452694667,-80.975645356,502384.528184,3147351.577087,L,,ARBM15Q1R2,"June 10, 2023",1669213,-9014167.94033557,3306169.7252675816
2020882617650,2020,882617650,FHPD20OFF001222,FLORIDA HIGHWAY PATROL,05 FIFTH,ORANGE,"January 4, 2020",1634,SUNDAY,7546 ORLANDO,0746,N,SR 408,ALAFAYA TRL,0,,28.5497501,-81.2039344,28.5491616,-81.20398,75008176,0.199,03591,SR 408,,R RIGHT,X RAMP,E EAST,08 RAMP RURAL,03 STATE,02 INTERSECTION,01 ON ROADWAY,03 T-INTERSECTION,03 CURB,0,"December 31, 2000",,24,PAVED,3,CURB&GUTTER,2,,0,,12000,RCI,4.1,,,1 NO INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,08 EXIT RAMP,01 DAYLIGHT,01 CLEAR,01 DRY,04 DOWNHILL,1 STRAIGHT,ONE-WAY TRAFFICWAY,"TWO-WAY, DIVIDED, POSITIVE MED",TRAFFIC CONTROL SIGNAL,TRAFFIC CONTROL SIGNAL,2,NONE,NOT CODED,NOT CODED,NONE,NOT CODED,NOT CODED,14 MOTOR VEHICLE IN TRANSPORT,03 ANGLE,01 STRAIGHT AHEAD,RAN RED LIGHT,NO CONTRIBUTING ACTION,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,0,0,0,0,2,0,2,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,28.549172441,-81.203984357,480046.319,3158056.4318,O,,ARBM15Q1R2,"June 10, 2023",1669265,-9039586.529441934,3318390.6481392
2020880273130,2020,880273130,FHPD20OFF000174,FLORIDA HIGHWAY PATROL,05 FIFTH,ORANGE,"December 31, 2019",1810,WEDNESDAY,7533 ORLANDO TRANSIT AUTHORITY,0733,N,SR 408,KIRKMAN RD,0,,28.54821,-81.47578,28.5489099,-81.4571519,75008000,0.403,01770,SR 408,,L LEFT,3 THRU LANE 3,W WEST,03 TOLL ROAD URBAN,06 TURNPIKE/TOLL,01 NON-JUNCTION,01 ON ROADWAY,01 NOT AT INTERSECTION,01 PAVED,39,"March 2, 2020",12 URBAN PRIN ART EXPR.,36,PAVED WARN,8,VALLEY GUTR,3,,0,22,100000,RCI,4.5,2D3000,65,1 NO INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,06 BRIDGE,04 DARK-LIGHTED,01 CLEAR,01 DRY,01 LEVEL,1 STRAIGHT,"TWO-WAY, DIVIDED, POSITIVE MED","TWO-WAY, DIVIDED, POSITIVE MED",NO CONTROLS,NO CONTROLS,6,NONE,NOT CODED,NOT CODED,NONE,NOT CODED,NOT CODED,14 MOTOR VEHICLE IN TRANSPORT,"04 SIDESWIPE, SAME DIRECTION",11 OVERTAKING/PASSING,NOT CODED,NO CONTRIBUTING ACTION,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,0,0,0,0,1,0,2,2,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,28.549050642,-81.457124825,455283.944572,3158111.213864,L,,ARBM15Q1R2,"June 10, 2023",1669448,-9067766.005533475,3318375.211809546
2020882084980,2020,882084980,FHPK20OFF001575,FLORIDA HIGHWAY PATROL,08 TURNPIKE,ORANGE,"January 9, 2020",0857,FRIDAY,7546 ORLANDO,0746,N,SR 91,ORANGE BLOSSOM TR,0.095,N,28.4303899,-81.41428,28.4312471,-81.4061277,75470000,6.175,03309,SR 91,,L LEFT,3 THRU LANE 3,W WEST,03 TOLL ROAD URBAN,06 TURNPIKE/TOLL,01 NON-JUNCTION,01 ON ROADWAY,01 NOT AT INTERSECTION,01 PAVED,40,"November 11, 2019",12 URBAN PRIN ART EXPR.,48,PAVED WARN,15,VALLEY GUTR,3.5,,0,26,102000,RCI,17.8,0D4500,70,1 NO INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,01 NOT AT INTERSECTION/RRX/BRIDGE,01 DAYLIGHT,01 CLEAR,01 DRY,01 LEVEL,1 STRAIGHT,"TWO-WAY, DIVIDED, POSITIVE MED","TWO-WAY, DIVIDED, POSITIVE MED",NO CONTROLS,NO CONTROLS,7,NONE,NOT CODED,NOT CODED,NONE,NOT CODED,NOT CODED,14 MOTOR VEHICLE IN TRANSPORT,77 OTHER (SEE NARRATIVE),01 STRAIGHT AHEAD,OPERATED MV IN CARLESS OR NEGL,NO CONTRIBUTING ACTION,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,0,0,0,0,2,0,2,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,28.431153105,-81.406268993,460214.544126,3145032.069,L,,ARBM15Q1R2,"June 10, 2023",1669577,-9062104.758174092,3303442.559449317
2020882084990,2020,882084990,FHPK20OFF002113,FLORIDA HIGHWAY PATROL,08 TURNPIKE,ORANGE,"January 12, 2020",0821,MONDAY,7546 ORLANDO,0746,N,SR 91,SR 528,0.095,S,28.4168899,-81.3918699,28.4322882,-81.4074974,75470000,6.285,01429,SR 91,,R RIGHT,2 THRU LANE 2,N NORTH,03 TOLL ROAD URBAN,06 TURNPIKE/TOLL,01 NON-JUNCTION,01 ON ROADWAY,01 NOT AT INTERSECTION,01 PAVED,40,"November 11, 2019",12 URBAN PRIN ART EXPR.,48,PAVED WARN,8,VALLEY GUTR,3.5,,0,26,102000,RCI,17.8,0D4500,70,1 NO INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,01 NOT AT INTERSECTION/RRX/BRIDGE,01 DAYLIGHT,01 CLEAR,01 DRY,01 LEVEL,1 STRAIGHT,"TWO-WAY, DIVIDED, POSITIVE MED","TWO-WAY, DIVIDED, POSITIVE MED",NO CONTROLS,NO CONTROLS,7,NONE,NOT CODED,NOT CODED,NONE,NOT CODED,NOT CODED,14 MOTOR VEHICLE IN TRANSPORT,77 OTHER (SEE NARRATIVE),06 CHANGING LANES,FAILED TO YIELD RIGHT-OF-WAY,NO CONTRIBUTING ACTION,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,0,0,0,0,2,0,2,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,28.432259278,-81.40746728,460097.61103,3145155.011701,R,,ARBM15Q1R2,"June 10, 2023",1669578,-9062238.151008645,3303582.5876205177
2020882085000,2020,882085000,FHPK20OFF002848,FLORIDA HIGHWAY PATROL,08 TURNPIKE,ORANGE,"January 16, 2020",0948,FRIDAY,7546 ORLANDO,0746,N,SR 91,SR 400,0.095,N,28.4674799,-81.4394599,28.4804164,-81.4503517,75470000,10.531,03729,SR 91,,R RIGHT,4 THRU LANE 4,S SOUTH,03 TOLL ROAD URBAN,06 TURNPIKE/TOLL,01 NON-JUNCTION,01 ON ROADWAY,01 NOT AT INTERSECTION,01 PAVED,37,"November 11, 2019",12 URBAN PRIN ART EXPR.,48,PAVED WARN,8,VALLEY GUTR,3.5,,0,26,116000,RCI,17.8,,70,1 NO INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,01 NOT AT INTERSECTION/RRX/BRIDGE,01 DAYLIGHT,01 CLEAR,01 DRY,01 LEVEL,1 STRAIGHT,"TWO-WAY, DIVIDED, POSITIVE MED","TWO-WAY, DIVIDED, POSITIVE MED",NO CONTROLS,NO CONTROLS,8,NONE,NOT CODED,NOT CODED,NONE,NOT CODED,NOT CODED,14 MOTOR VEHICLE IN TRANSPORT,77 OTHER (SEE NARRATIVE),01 STRAIGHT AHEAD,OPERATED MV IN CARLESS OR NEGL,NO CONTRIBUTING ACTION,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,0,0,0,0,2,0,2,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,28.480388629,-81.450358063,455917.334536,3150501.963775,R,,ARBM15Q1R2,"June 10, 2023",1669579,-9067012.732612388,3309676.5990297482
2020882525950,2020,882525950,FHPD20OFF000913,FLORIDA HIGHWAY PATROL,05 FIFTH,ORANGE,"January 3, 2020",1004,SATURDAY,7533 ORLANDO TRANSIT AUTHORITY,0733,N,SR 528,SR 417,2,E,28.4515199,-81.1922799,28.4514882,-81.1969369,75002000,17.086,04667,SR 528,,L LEFT,S SIDE OF ROAD,W WEST,04 TOLL ROAD RURAL,06 TURNPIKE/TOLL,01 NON-JUNCTION,01 ON ROADWAY,01 NOT AT INTERSECTION,01 PAVED,38,"April 2, 2018",02 RURAL PRIN ART EXPR.,24,PAVED WARN,10,LAWN,12,,0,50,64000,RCI,2.6,,70,2 POSSIBLE INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,01 NOT AT INTERSECTION/RRX/BRIDGE,01 DAYLIGHT,03 RAIN,02 WET,01 LEVEL,1 STRAIGHT,"TWO-WAY, DIVIDED, POSITIVE MED","TWO-WAY, DIVIDED, POSITIVE MED",NO CONTROLS,NO CONTROLS,4,"RD SURFC (WET, ICY, SNOW, ETC)",NOT CODED,NOT CODED,WEATHER CONDITIONS,NOT CODED,NOT CODED,09 OTHER NON-COLLISION,77 OTHER (SEE NARRATIVE),06 CHANGING LANES,NOT CODED,NO CONTRIBUTING ACTION,04 ACTIVITY AREA,04 INTERMITTENT OR MOVING WORK,01 NO,01 NO,01 NO,1,0,0,0,1,0,2,1,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,28.451683462,-81.19682736,480728.711928,3147255.081851,L,,ARBM15Q1R2,"June 10, 2023",1669763,-9038789.815531611,3306041.693439562
2020882525960,2020,882525960,FHPD20OFF000958,FLORIDA HIGHWAY PATROL,05 FIFTH,ORANGE,"January 3, 2020",1455,SATURDAY,7533 ORLANDO TRANSIT AUTHORITY,0733,N,SR 417,SR 50,0.26,N,28.5694699,-81.26567,0,0,75300000,8.387,02653,SR 417,,L LEFT,2 THRU LANE 2,S SOUTH,03 TOLL ROAD URBAN,06 TURNPIKE/TOLL,01 NON-JUNCTION,01 ON ROADWAY,01 NOT AT INTERSECTION,01 PAVED,39,"November 12, 2019",12 URBAN PRIN ART EXPR.,36,PAVED WARN,12,LAWN,12,,0,64,101500,RCI,5,,70,1 NO INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,01 NOT AT INTERSECTION/RRX/BRIDGE,01 DAYLIGHT,03 RAIN,02 WET,01 LEVEL,1 STRAIGHT,"TWO-WAY, DIVIDED, POSITIVE MED","TWO-WAY, DIVIDED, POSITIVE MED",NO CONTROLS,NO CONTROLS,6,"RD SURFC (WET, ICY, SNOW, ETC)",NOT CODED,NOT CODED,WEATHER CONDITIONS,NOT CODED,NOT CODED,09 OTHER NON-COLLISION,"04 SIDESWIPE, SAME DIRECTION",01 STRAIGHT AHEAD,OPERATED MV IN CARLESS OR NEGL,NO CONTRIBUTING ACTION,02 ADVANCE WARNING AREA,03 WORK ON SHOULDER OR MEDIAN,01 NO,01 NO,01 NO,0,0,0,0,2,0,2,2,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,28.572361849,-81.265327312,474051.438882,3160637.21229,L,,ARBM15Q1R2,"June 10, 2023",1669764,-9046415.197993768,3321329.7380028837
2020882525970,2020,882525970,FHPD20OFF000999,FLORIDA HIGHWAY PATROL,05 FIFTH,ORANGE,"January 3, 2020",1706,SATURDAY,7533 ORLANDO TRANSIT AUTHORITY,0733,N,SR 408,SR 417,0.009,N,28.54729,-81.2577,28.5470697,-81.2680748,75300033,0.009,01849,SR 417,,R RIGHT,X RAMP,E EAST,07 RAMP URBAN,06 TURNPIKE/TOLL,14 ENTRANCE/EXIT RAMP,01 ON ROADWAY,01 NOT AT INTERSECTION,01 PAVED,0,"December 31, 2000",,24,PAVED,8,,0,,0,,26000,RCI,4.1,,,1 NO INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,08 EXIT RAMP,01 DAYLIGHT,03 RAIN,02 WET,04 DOWNHILL,3 CURVE LEFT,"TWO-WAY, DIVIDED, POSITIVE MED",,NO CONTROLS,NOT CODED,2,"RD SURFC (WET, ICY, SNOW, ETC)",NOT CODED,NOT CODED,WEATHER CONDITIONS,NOT CODED,NOT CODED,09 OTHER NON-COLLISION,77 OTHER (SEE NARRATIVE),15 NEGOTIATING A CURVE,OPERATED MV IN CARLESS OR NEGL,NOT CODED,04 ACTIVITY AREA,03 WORK ON SHOULDER OR MEDIAN,01 NO,01 NO,01 NO,0,0,0,0,1,0,1,2,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,28.547060394,-81.268078343,473776.121728,3157834.792932,O,,ARBM15Q1R2,"June 10, 2023",1669765,-9046721.4413837,3318122.9932694286
2020882525980,2020,882525980,FHPD20OFF001542,FLORIDA HIGHWAY PATROL,05 FIFTH,ORANGE,"January 5, 2020",1804,MONDAY,7533 ORLANDO TRANSIT AUTHORITY,0733,N,SR 417,BOGGY CREEK RD,1,S,28.36739,-81.31843,28.3671299,-81.325726,75301000,9.8,03182,SR 417,,L LEFT,1 THRU LANE 1,S SOUTH,03 TOLL ROAD URBAN,06 TURNPIKE/TOLL,01 NON-JUNCTION,01 ON ROADWAY,01 NOT AT INTERSECTION,01 PAVED,35,"November 12, 2019",12 URBAN PRIN ART EXPR.,36,PAVED,8,VALLEY GUTR,3,,0,64,71000,RCI,5,,70,1 NO INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,01 NOT AT INTERSECTION/RRX/BRIDGE,02 DUSK,01 CLEAR,01 DRY,01 LEVEL,1 STRAIGHT,"TWO-WAY, DIVIDED, POSITIVE MED","TWO-WAY, DIVIDED, POSITIVE MED",NO CONTROLS,NO CONTROLS,5,NONE,NOT CODED,NOT CODED,NONE,NOT CODED,NOT CODED,14 MOTOR VEHICLE IN TRANSPORT,01 FRONT TO REAR,01 STRAIGHT AHEAD,NOT CODED,NO CONTRIBUTING ACTION,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,0,0,0,0,2,0,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,28.367329579,-81.325120692,468142.274455,3137937.385854,L,,ARBM15Q1R2,"June 10, 2023",1669766,-9053071.367749842,3295365.750042678
2020882525990,2020,882525990,FHPD20OFF001845,FLORIDA HIGHWAY PATROL,05 FIFTH,ORANGE,"January 6, 2020",1731,TUESDAY,7533 ORLANDO TRANSIT AUTHORITY,0733,N,SR 408,SR 551,0.019,S,28.54182,-81.2827599,28.5413488,-81.2853312,75008061,0.263,03350,SR 408,,L LEFT,X RAMP,W WEST,08 RAMP RURAL,06 TURNPIKE/TOLL,14 ENTRANCE/EXIT RAMP,01 ON ROADWAY,01 NOT AT INTERSECTION,01 PAVED,0,"December 31, 2000",,15,PAVED,8,CURB&GUTTER,2,,0,,6100,RCI,4.1,,,3 NO-INCAPACITATING INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,08 EXIT RAMP,02 DUSK,01 CLEAR,01 DRY,01 LEVEL,1 STRAIGHT,"TWO-WAY, DIVIDED, POSITIVE MED","TWO-WAY, DIVIDED, POSITIVE MED",TRAFFIC CONTROL SIGNAL,TRAFFIC CONTROL SIGNAL,1,NONE,NOT CODED,NOT CODED,NONE,NOT CODED,NOT CODED,14 MOTOR VEHICLE IN TRANSPORT,"04 SIDESWIPE, SAME DIRECTION",06 CHANGING LANES,FAILED TO YIELD RIGHT-OF-WAY,NO CONTRIBUTING ACTION,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,1,0,0,0,3,0,3,3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,28.541385141,-81.285293321,472090.620032,3157209.948018,O,,ARBM15Q1R2,"June 10, 2023",1669767,-9048637.804519035,3317403.8089442845
