Crash Id,Calendar Year,FDOT Crash Number,Reporting Agency Case Number,Reporting Agency Type,FDOT Managing District,County Name,Crash Date,Crash Time,Day,DHSMV City,Crash Report City Code,In Town,On Roadway Name,Int Roadway Name,Reference Distance (Miles),Reference Direction,Officer Latitude,Officer Longitude,FDOT Latitude,FDOT Longitude,FDOT Roadway,Nearest Inventory MP,Nearest Node From Crash,State Road #,US Highway,Crash Side of Road,Accident Lane Number,Travel Direction Vehicle 1,FDOT Road Category,DHSMV Road System Id,Relation to Junction,Crash Harmful Event Location,Intersection Type,Shoulder Type,FDOT Roadway SKID Test Result,FDOT Roadway SKID Test Date,Functional Class,RCI Surface Width,RCI Shoulder Type First,RCI Shoulder Width First,RCI Shoulder Type Second,RCI Shoulder Width Second,RCI Shoulder Type Third,RCI Shoulder Width Third,RCI Median Width,Avg Daily Traffic,AADT Source,RCI Avg Per Truck Traffic,RCI Horiz Curve Condition,Posted Speed Limit,Highest Injury in Crash,CAR Status Code,Alcohols/Drug Involved,Site Location,Lighting,Weather,Road Surface,Roadway Grade,Roadway Alignment,Traffic Way Vehicle 1,Traffic Way Vehicle 2,Traffic Control Vehicle 1,Traffic Control Vehicle 2,Count of Lanes,Road Condition 1,Road Condition 2,Road Condition 3,Environment Condition 1,Environment Condition 2,Environment Condition 3,Crash Harmful Event,Manner of Collision,Vehicle Movement,Driver Action Vehicle 1,Driver Action Vehicle 2,Location Within Workzone,Type of Workzone,Workers Present in Workzone,Law Enforcement Present in Workzone,School Bus Related,Count of Nonfatal Injuries,Count of Traffic Fatalities,Count of Serious Injuries,Count of Pedestrians,Count of Drivers,Count of Bicyclists,Count of Vehicles,Count of Persons,Wrong Way,Workzone Inv,Commercial Vehicle Inv,Intersection Inv,Lane Departure,Speeding,Agressive Driving,Impaired Driver,Impaired Pedestrian,Impaired Bicyclist,Distracted Driver,Speeding or Aggressive Driving,Pedestrian Related,Bicyclist Related,Pedestrian or Bicyclist Related,Motorcycle Inv,No Belt,No Belt - Ages 1-4,No Belt - Ages 5-12,No Belt - Ages 13-17,Driver - Ages Teen,Driver - Ages 65 plus,Driver - Ages 65-69,Driver - Ages 70-74,Driver - Ages 75-79,Driver - Ages 80 plus,ARBM Latitude,ARBM Longitude,UTM Zone 17N X,UTM Zone 17N Y,ARBM Side of Road,Urban Rural Indicator,GIS Street Source,Extract Date,OBJECTID,x,y
2020895025860,2020,895025860,2020TA005211,COUNTY SHERIFF'S OFFICE,05 FIFTH,ORANGE,"May 26, 2020",1823,WEDNESDAY,7530 APOPKA,0730,Y,ORANGE BLOSSOM TRL,CITRUS AVE,0.051,S,28.684489,-81.531255,28.683917,-81.5298479,75020000,12.875,02229,SR 500,US 441,L LEFT,2 THRU LANE 2,N NORTH,20 URBAN 4-5LN 2WY DIVD RASD,02 U.S.,01 NON-JUNCTION,01 ON ROADWAY,01 NOT AT INTERSECTION,03 CURB,37,"January 22, 2020",14 URBAN PRIN ART OTHER,23,PAVED,4,CURB&GUTTER,2,,0,40,35500,RCI,6.8,,45,1 NO INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,01 NOT AT INTERSECTION/RRX/BRIDGE,01 DAYLIGHT,01 CLEAR,01 DRY,01 LEVEL,1 STRAIGHT,"TWO-WAY, DIVIDED, POSITIVE MED","TWO-WAY, DIVIDED, POSITIVE MED",NO CONTROLS,NO CONTROLS,4,NONE,NOT CODED,NOT CODED,NONE,NOT CODED,NOT CODED,14 MOTOR VEHICLE IN TRANSPORT,03 ANGLE,01 STRAIGHT AHEAD,FAILED TO YIELD RIGHT-OF-WAY,NO CONTRIBUTING ACTION,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,0,0,0,0,2,0,2,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,28.683857567,-81.529996254,448221.709506,3173075.512588,L,,ARBM15Q1R2,"June 10, 2023",2575658,-9075878.018810833,3335470.074781344
2020895024600,2020,895024600,2020TA003999,COUNTY SHERIFF'S OFFICE,05 FIFTH,ORANGE,"April 7, 2020",1752,WEDNESDAY,7530 APOPKA,0730,Y,US 441,CR 435,0.049,S,28.673086,-81.510394,28.6731055,-81.5087156,75020000,11.358,02221,SR 500,US 441,R RIGHT,1 THRU LANE 1,E EAST,21 URBAN 4-5LN 2WY DIVD PAVD,02 U.S.,18 THROUGH ROADWAY,01 ON ROADWAY,01 NOT AT INTERSECTION,03 CURB,39,"January 22, 2020",14 URBAN PRIN ART OTHER,23,CURB&GUTTER,2,,0,,0,12,42500,RCI,3.5,,35,3 NO-INCAPACITATING INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,01 NOT AT INTERSECTION/RRX/BRIDGE,01 DAYLIGHT,01 CLEAR,01 DRY,01 LEVEL,1 STRAIGHT,"TWO-WAY, DIVIDED, POSITIVE MED","TWO-WAY, DIVIDED, POSITIVE MED",TRAFFIC CONTROL SIGNAL,TRAFFIC CONTROL SIGNAL,4,NONE,NOT CODED,NOT CODED,NONE,NOT CODED,NOT CODED,14 MOTOR VEHICLE IN TRANSPORT,01 FRONT TO REAR,01 STRAIGHT AHEAD,"OPER MV AGRSIVE, ERATIC, RCKLS",NO CONTRIBUTING ACTION,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,2,0,0,0,4,0,4,4,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,28.673114629,-81.508768237,450290.551234,3171876.294559,C,,ARBM15Q1R2,"June 10, 2023",2576198,-9073514.926047906,3334106.957589441
2020895024610,2020,895024610,2020TA004012,COUNTY SHERIFF'S OFFICE,05 FIFTH,ORANGE,"April 8, 2020",1023,THURSDAY,7530 APOPKA,0730,Y,SR 436,PIEDMONT WEKIWA RD,0.045,W,28.672797,-81.468999,28.672922,-81.4686359,75120000,1.661,06162,SR 436,,R RIGHT,1 THRU LANE 1,E EAST,30 URBAN 6+LN 2WY DIVD RASD,03 STATE,18 THROUGH ROADWAY,01 ON ROADWAY,01 NOT AT INTERSECTION,03 CURB,36,"September 8, 2019",14 URBAN PRIN ART OTHER,48,PAVED,4,CURB&GUTTER,2,,0,33,40000,RCI,4.5,,45,1 NO INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,03 INFLUENCED BY INTERSECTION,01 DAYLIGHT,01 CLEAR,01 DRY,01 LEVEL,1 STRAIGHT,"TWO-WAY, DIVIDED, POSITIVE MED","TWO-WAY, DIVIDED, POSITIVE MED",TRAFFIC CONTROL SIGNAL,TRAFFIC CONTROL SIGNAL,8,NONE,NOT CODED,NOT CODED,NONE,NOT CODED,NOT CODED,14 MOTOR VEHICLE IN TRANSPORT,01 FRONT TO REAR,01 STRAIGHT AHEAD,OPERATED MV IN CARLESS OR NEGL,NO CONTRIBUTING ACTION,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,0,0,0,0,2,0,2,2,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,28.672793563,-81.468595372,454215.57063,3171824.660734,R,,ARBM15Q1R2,"June 10, 2023",2576199,-9069042.901865486,3334066.2213920676
2020881020650,2020,881020650,FHPK20OFF023865,FLORIDA HIGHWAY PATROL,05 FIFTH,ORANGE,"June 6, 2020",0748,SUNDAY,"7500 UNINCORPORATED, ORANGE",0700,N,SR 429,AVALON RD,0.5,S,28.4076799,-81.62612,0,0,75320000,18.672,03919,SR 429,,M MEDIAN,M MIDDLE,N NORTH,03 TOLL ROAD URBAN,06 TURNPIKE/TOLL,01 NON-JUNCTION,04 MEDIAN,01 NOT AT INTERSECTION,01 PAVED,40,"November 11, 2019",12 URBAN PRIN ART EXPR.,24,PAVED WARN,10,LAWN,2,,0,64,49000,RCI,4.5,,70,3 NO-INCAPACITATING INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,01 NOT AT INTERSECTION/RRX/BRIDGE,01 DAYLIGHT,03 RAIN,02 WET,01 LEVEL,1 STRAIGHT,"TWO-WAY, DIVIDED, POSITIVE MED",,NO CONTROLS,NOT CODED,4,DEBRIS,NOT CODED,NOT CODED,NONE,NOT CODED,NOT CODED,18 OTHER NON-FIXED OBJECT,77 OTHER (SEE NARRATIVE),01 STRAIGHT AHEAD,NO CONTRIBUTING ACTION,NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,1,0,0,0,1,0,1,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,28.429090676,-81.635257588,437788.333036,3144900.623947,R,,ARBM15Q1R2,"June 10, 2023",2576664,-9087595.659405414,3303181.4840081357
2020895024890,2020,895024890,2020TA004217,COUNTY SHERIFF'S OFFICE,05 FIFTH,ORANGE,"April 20, 2020",1125,TUESDAY,7530 APOPKA,0730,Y,75340000 SB ON,SR 429,0.019,S,28.697801,-81.559599,28.6981164,-81.5599651,75340018,0.217,04923,SR 429,,R RIGHT,X RAMP,S SOUTH,20 URBAN 4-5LN 2WY DIVD RASD,06 TURNPIKE/TOLL,14 ENTRANCE/EXIT RAMP,06 GORE,04 Y-INTERSECTION,03 CURB,0,"December 31, 2000",,24,CURB&GUTTER,2,,0,,0,22,,RCI,0,,,2 POSSIBLE INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,08 EXIT RAMP,01 DAYLIGHT,01 CLEAR,01 DRY,03 UPHILL,2 CURVE RIGHT,ONE-WAY TRAFFICWAY,,NO CONTROLS,NOT CODED,4,NONE,NOT CODED,NOT CODED,NONE,NOT CODED,NOT CODED,01 OVERTURN/ROLLOVER,00 NOT CODED,05 TURNING RIGHT,DROVE TOO FAST FOR CONDITIONS,NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,1,0,0,0,1,0,1,1,N,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,28.698059366,-81.559919108,445305.711745,3174662.265051,R,,ARBM15Q1R2,"June 10, 2023",2576730,-9079209.016819209,3337272.283936883
2020895024930,2020,895024930,2020TA004224,COUNTY SHERIFF'S OFFICE,05 FIFTH,ORANGE,"April 20, 2020",1710,TUESDAY,7530 APOPKA,0730,Y,SR 436,PIEDMONT WEKIWA RD,0.007,W,28.672795,-81.468497,28.6729152,-81.4680152,75120000,1.699,06162,SR 436,,R RIGHT,3 THRU LANE 3,E EAST,30 URBAN 6+LN 2WY DIVD RASD,03 STATE,03 INTERSECTION-RELATED,01 ON ROADWAY,01 NOT AT INTERSECTION,03 CURB,36,"September 8, 2019",14 URBAN PRIN ART OTHER,48,PAVED,4,CURB&GUTTER,2,,0,33,40000,RCI,4.5,,45,1 NO INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,03 INFLUENCED BY INTERSECTION,01 DAYLIGHT,01 CLEAR,01 DRY,01 LEVEL,1 STRAIGHT,"TWO-WAY, DIVIDED, POSITIVE MED","TWO-WAY, DIVIDED, POSITIVE MED",TRAFFIC CONTROL SIGNAL,TRAFFIC CONTROL SIGNAL,8,NONE,NOT CODED,NOT CODED,ALL OTHER (SEE NARRTIVE),NOT CODED,NOT CODED,14 MOTOR VEHICLE IN TRANSPORT,01 FRONT TO REAR,01 STRAIGHT AHEAD,OPERATED MV IN CARLESS OR NEGL,NO CONTRIBUTING ACTION,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,0,0,0,0,3,0,3,3,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,28.672782074,-81.467964592,454277.197109,3171823.146202,R,,ARBM15Q1R2,"June 10, 2023",2576731,-9068972.683789179,3334064.7637332813
2020895024940,2020,895024940,2020TA004232,COUNTY SHERIFF'S OFFICE,05 FIFTH,ORANGE,"April 21, 2020",0805,WEDNESDAY,7530 APOPKA,0730,Y,SR 429,SR 429 CONNECTOR RD,0.66,S,28.688254,-81.558503,28.6881157,-81.5585462,75340000,8.916,02225,SR 414,,R RIGHT,2 THRU LANE 2,N NORTH,03 TOLL ROAD URBAN,03 STATE,18 THROUGH ROADWAY,01 ON ROADWAY,01 NOT AT INTERSECTION,01 PAVED,38,"March 2, 2020",12 URBAN PRIN ART EXPR.,24,PAVED,8,VALLEY GUTR,0,,0,40,36500,RCI,3.8,,70,1 NO INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,01 NOT AT INTERSECTION/RRX/BRIDGE,01 DAYLIGHT,01 CLEAR,01 DRY,01 LEVEL,1 STRAIGHT,"TWO-WAY, DIVIDED, POSITIVE MED","TWO-WAY, DIVIDED, POSITIVE MED",NO CONTROLS,NO CONTROLS,5,NONE,NOT CODED,NOT CODED,NONE,NOT CODED,NOT CODED,14 MOTOR VEHICLE IN TRANSPORT,01 FRONT TO REAR,01 STRAIGHT AHEAD,OPERATED MV IN CARLESS OR NEGL,NO CONTRIBUTING ACTION,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,0,0,0,0,2,0,2,2,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,28.663458731,-81.553221175,445942.229355,3170825.843609,R,,ARBM15Q1R2,"June 10, 2023",2576732,-9078463.405811694,3332881.888514718
2020882922730,2020,882922730,FHPD20OFF026261,FLORIDA HIGHWAY PATROL,05 FIFTH,ORANGE,"April 3, 2020",1245,SATURDAY,7546 ORLANDO,0746,N,ORANGE BLOSSOM TRL,CENTRAL FLORIDA PKWY,0.057,N,28.405622,-81.404591,28.4082166,-81.404646,75010000,4.152,02474,SR 500,US 17,L LEFT,3 THRU LANE 3,S SOUTH,30 URBAN 6+LN 2WY DIVD RASD,04 COUNTY,01 NON-JUNCTION,01 ON ROADWAY,01 NOT AT INTERSECTION,01 PAVED,37,"March 1, 2020",14 URBAN PRIN ART OTHER,35,CURB&GUTTER,2,,0,,0,30,40500,RCI,7.8,,50,2 POSSIBLE INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,01 NOT AT INTERSECTION/RRX/BRIDGE,01 DAYLIGHT,01 CLEAR,01 DRY,01 LEVEL,1 STRAIGHT,"TWO-WAY, DIVIDED, POSITIVE MED","TWO-WAY, DIVIDED, POSITIVE MED",NO CONTROLS,NO CONTROLS,6,NONE,NOT CODED,NOT CODED,NONE,NOT CODED,NOT CODED,14 MOTOR VEHICLE IN TRANSPORT,01 FRONT TO REAR,01 STRAIGHT AHEAD,OPERATED MV IN CARLESS OR NEGL,NO CONTRIBUTING ACTION,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,2,0,0,0,2,0,2,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,28.408227488,-81.404716889,460358.002988,3142491.778028,L,,ARBM15Q1R2,"June 10, 2023",2577631,-9061931.978555018,3300540.7832850395
2020881940110,2020,881940110,FHPK20OFF024060,FLORIDA HIGHWAY PATROL,08 TURNPIKE,ORANGE,"June 7, 2020",1321,MONDAY,7547 CONWAY,0747,N,SR 91,SR 429,0.5,S,28.5451823,-81.5707809,28.5467902,-81.5491824,75470000,18.249,03552,SR 91,,M MEDIAN,M MIDDLE,S SOUTH,03 TOLL ROAD URBAN,06 TURNPIKE/TOLL,01 NON-JUNCTION,04 MEDIAN,01 NOT AT INTERSECTION,01 PAVED,39,"November 11, 2019",12 URBAN PRIN ART EXPR.,60,PAVED WARN,10,LAWN,12,,0,26,95700,RCI,17.8,,70,1 NO INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,01 NOT AT INTERSECTION/RRX/BRIDGE,01 DAYLIGHT,03 RAIN,02 WET,01 LEVEL,3 CURVE LEFT,"TWO-WAY, DIVIDED, POSITIVE MED",,NO CONTROLS,NOT CODED,10,NONE,NOT CODED,NOT CODED,WEATHER CONDITIONS,NOT CODED,NOT CODED,30 CONCRETE TRAFFIC BARRIER,77 OTHER (SEE NARRATIVE),01 STRAIGHT AHEAD,NO CONTRIBUTING ACTION,NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,0,0,0,0,1,0,1,1,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,28.546817575,-81.549205729,446275.297775,3157901.624798,R,,ARBM15Q1R2,"June 10, 2023",2577702,-9078016.407847868,3318092.220936565
2020882008400,2020,882008400,FHPK20OFF020043,FLORIDA HIGHWAY PATROL,08 TURNPIKE,ORANGE,"May 14, 2020",1700,FRIDAY,"7500 UNINCORPORATED, ORANGE",0700,N,SR 91,MM 270.5,0,,28.54609,-81.61806,0,0,75470000,21.015,08874,SR 91,,L LEFT,S SIDE OF ROAD,S SOUTH,03 TOLL ROAD URBAN,06 TURNPIKE/TOLL,01 NON-JUNCTION,03 SHOULDER,01 NOT AT INTERSECTION,01 PAVED,41,"August 23, 2020",12 URBAN PRIN ART EXPR.,48,PAVED WARN,10,LAWN,12,,0,26,102500,RCI,17.8,,70,4 INCAPACITATING INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,01 NOT AT INTERSECTION/RRX/BRIDGE,01 DAYLIGHT,01 CLEAR,01 DRY,01 LEVEL,1 STRAIGHT,"TWO-WAY, DIVIDED, POSITIVE MED","TWO-WAY, DIVIDED, POSITIVE MED",NO CONTROLS,NO CONTROLS,8,NONE,NOT CODED,NOT CODED,NONE,NOT CODED,NOT CODED,15 PARKED MOTOR VEHICLE,01 FRONT TO REAR,01 STRAIGHT AHEAD,OPERATED MV IN CARLESS OR NEGL,NO CONTRIBUTING ACTION,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,2,0,1,0,2,0,2,2,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,28.545064662,-81.594608839,441832.802945,3157728.611148,L,,ARBM15Q1R2,"June 10, 2023",2577763,-9083070.660478791,3317870.082832444
2020882008420,2020,882008420,FHPK20OFF022602,FLORIDA HIGHWAY PATROL,08 TURNPIKE,ORANGE,"May 29, 2020",1950,SATURDAY,"7500 UNINCORPORATED, ORANGE",0700,N,SR 91,SR 50,1,S,28.54842,-81.63361,28.5471322,-81.6219343,75470000,22.7,08858,SR 91,,M MEDIAN,M MIDDLE,N NORTH,03 TOLL ROAD URBAN,06 TURNPIKE/TOLL,01 NON-JUNCTION,03 SHOULDER,01 NOT AT INTERSECTION,01 PAVED,41,"August 23, 2020",12 URBAN PRIN ART EXPR.,48,PAVED WARN,12,,0,,0,26,102500,RCI,17.8,,70,1 NO INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,01 NOT AT INTERSECTION/RRX/BRIDGE,02 DUSK,03 RAIN,02 WET,01 LEVEL,1 STRAIGHT,"TWO-WAY, DIVIDED, POSITIVE MED",,NO CONTROLS,NOT CODED,8,"RD SURFC (WET, ICY, SNOW, ETC)",NOT CODED,NOT CODED,WEATHER CONDITIONS,NOT CODED,NOT CODED,30 CONCRETE TRAFFIC BARRIER,77 OTHER (SEE NARRATIVE),01 STRAIGHT AHEAD,NO CONTRIBUTING ACTION,NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,0,0,0,0,1,0,1,1,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,28.547148204,-81.621980066,439156.372821,3157973.026347,R,,ARBM15Q1R2,"June 10, 2023",2577765,-9086117.612420231,3318134.11988347
2020882916460,2020,882916460,FHPD20OFF028456,FLORIDA HIGHWAY PATROL,05 FIFTH,ORANGE,"April 17, 2020",2010,SATURDAY,7546 ORLANDO,0746,N,US 441,WATERBRIDGE BLVD,0.095,N,28.40294,-81.4047,28.4043825,-81.4046303,75010000,3.888,00070,SR 500,US 17,L LEFT,1 THRU LANE 1,S SOUTH,30 URBAN 6+LN 2WY DIVD RASD,02 U.S.,01 NON-JUNCTION,01 ON ROADWAY,01 NOT AT INTERSECTION,03 CURB,37,"March 1, 2020",14 URBAN PRIN ART OTHER,35,PAVED,4,CURB&GUTTER,2,,0,22,57000,RCI,6.9,,50,1 NO INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,01 NOT AT INTERSECTION/RRX/BRIDGE,04 DARK-LIGHTED,01 CLEAR,01 DRY,01 LEVEL,1 STRAIGHT,"TWO-WAY, DIVIDED, POSITIVE MED","TWO-WAY, DIVIDED, UNPROTECTED",NO CONTROLS,NO CONTROLS,6,NONE,NOT CODED,NOT CODED,NONE,NOT CODED,NOT CODED,14 MOTOR VEHICLE IN TRANSPORT,01 FRONT TO REAR,01 STRAIGHT AHEAD,OPERATED MV IN CARLESS OR NEGL,NO CONTRIBUTING ACTION,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,0,0,0,0,2,0,2,2,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,28.404391855,-81.404703169,460357.918992,3142066.849741,L,,ARBM15Q1R2,"June 10, 2023",2578071,-9061930.451269446,3300055.3550592167
2020882005250,2020,882005250,FHPK20OFF020907,FLORIDA HIGHWAY PATROL,08 TURNPIKE,ORANGE,"May 20, 2020",1420,THURSDAY,7547 CONWAY,0747,Y,SR 91,MILE POST 259,0.189,S,28.4756633,-81.4480773,28.4819356,-81.4481327,75470144,0.189,01450,SR 91,,L LEFT,X RAMP,O OFF-ROAD,08 RAMP RURAL,03 STATE,01 NON-JUNCTION,02 OFF ROADWAY,01 NOT AT INTERSECTION,02 UNPAVED,0,"December 31, 2000",,16,PAVED,6,,2,,0,,16000,RCI,17.8,,,2 POSSIBLE INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,07 ENTRANCE RAMP,01 DAYLIGHT,01 CLEAR,01 DRY,01 LEVEL,1 STRAIGHT,"TWO-WAY, NOT DIVIDED",,NO CONTROLS,NOT CODED,1,NONE,NOT CODED,NOT CODED,NONE,NOT CODED,NOT CODED,18 OTHER NON-FIXED OBJECT,77 OTHER (SEE NARRATIVE),04 BACKING,NO CONTRIBUTING ACTION,NOT CODED,04 ACTIVITY AREA,03 WORK ON SHOULDER OR MEDIAN,02 YES,01 NO,01 NO,1,0,0,1,1,0,1,2,N,Y,Y,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,28.481965923,-81.448120624,456136.997287,3150675.885,O,,ARBM15Q1R2,"June 10, 2023",2578448,-9066763.661938343,3309876.358705269
2020882342770,2020,882342770,FHPD20OFF036593,FLORIDA HIGHWAY PATROL,08 TURNPIKE,ORANGE,"May 29, 2020",1958,SATURDAY,7550 WINDERMERE,0750,N,SR 91,MM 265,0,,28.5307386,-81.521888,28.5251486,-81.5132418,75470000,15.51,08888,SR 91,,M MEDIAN,M MIDDLE,N NORTH,03 TOLL ROAD URBAN,06 TURNPIKE/TOLL,01 NON-JUNCTION,04 MEDIAN,01 NOT AT INTERSECTION,01 PAVED,37,"November 11, 2019",12 URBAN PRIN ART EXPR.,48,PAVED WARN,10,LAWN,12,,0,26,116000,RCI,17.8,,70,3 NO-INCAPACITATING INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,01 NOT AT INTERSECTION/RRX/BRIDGE,02 DUSK,03 RAIN,02 WET,01 LEVEL,1 STRAIGHT,"TWO-WAY, DIVIDED, POSITIVE MED",,NO CONTROLS,NOT CODED,8,"RD SURFC (WET, ICY, SNOW, ETC)",NOT CODED,NOT CODED,WEATHER CONDITIONS,NOT CODED,NOT CODED,30 CONCRETE TRAFFIC BARRIER,77 OTHER (SEE NARRATIVE),01 STRAIGHT AHEAD,OPERATED MV IN CARLESS OR NEGL,NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,1,0,0,0,1,0,1,1,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,28.525158679,-81.513255414,449781.833747,3155486.534369,R,,ARBM15Q1R2,"June 10, 2023",2578513,-9074014.435994862,3315347.7580843465
2020882791420,2020,882791420,FHPK20OFF019995,FLORIDA HIGHWAY PATROL,08 TURNPIKE,ORANGE,"May 14, 2020",1330,FRIDAY,7546 ORLANDO,0746,N,SR 91,MM 253,0,,28.3945897,-81.3914275,28.3979749,-81.391268,75470000,3.516,03307,SR 91,,R RIGHT,2 THRU LANE 2,N NORTH,03 TOLL ROAD URBAN,06 TURNPIKE/TOLL,01 NON-JUNCTION,01 ON ROADWAY,01 NOT AT INTERSECTION,01 PAVED,30,"March 15, 2017",12 URBAN PRIN ART EXPR.,24,PAVED WARN,10,VALLEY GUTR,3.5,,0,40,77400,RCI,17.8,,70,1 NO INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,01 NOT AT INTERSECTION/RRX/BRIDGE,01 DAYLIGHT,01 CLEAR,01 DRY,01 LEVEL,1 STRAIGHT,"TWO-WAY, DIVIDED, POSITIVE MED","TWO-WAY, DIVIDED, POSITIVE MED",NO CONTROLS,NO CONTROLS,4,NONE,NOT CODED,NOT CODED,NONE,NOT CODED,NOT CODED,14 MOTOR VEHICLE IN TRANSPORT,"04 SIDESWIPE, SAME DIRECTION",01 STRAIGHT AHEAD,FAILED TO KEEP IN PROPER LANE,NO CONTRIBUTING ACTION,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,0,0,0,0,2,0,2,2,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,28.397930613,-81.391263466,461672.070989,3141346.703673,R,,ARBM15Q1R2,"June 10, 2023",2578576,-9060434.349991625,3299237.6760491873
2020882916480,2020,882916480,FHPD20OFF028484,FLORIDA HIGHWAY PATROL,05 FIFTH,ORANGE,"April 18, 2020",0015,SUNDAY,7546 ORLANDO,0746,N,US 441,20TH ST,0,,28.5209468,-81.3970588,28.5209378,-81.3970554,75010000,11.967,01954,SR 500,US 17,R RIGHT,1 THRU LANE 1,W WEST,20 URBAN 4-5LN 2WY DIVD RASD,02 U.S.,02 INTERSECTION,01 ON ROADWAY,02 FOUR-WAY INTERSECTION,03 CURB,35,"March 1, 2020",14 URBAN PRIN ART OTHER,24,CURB&GUTTER,2,,0,,0,16,31500,RCI,8.7,,35,3 NO-INCAPACITATING INJURY,31 Q/C COMPLETED - LOC VERIFIED,0 NO,02 AT INTERSECTION,04 DARK-LIGHTED,01 CLEAR,01 DRY,01 LEVEL,1 STRAIGHT,"TWO-WAY, NOT DIVIDED","TWO-WAY, DIVIDED, POSITIVE MED",STOP SIGN,NO CONTROLS,4,NONE,NOT CODED,NOT CODED,NONE,NOT CODED,NOT CODED,14 MOTOR VEHICLE IN TRANSPORT,03 ANGLE,01 STRAIGHT AHEAD,RAN STOP SIGN,NO CONTRIBUTING ACTION,00 NOT CODED,00 NOT CODED,00 NOT CODED,00 NOT CODED,01 NO,2,0,0,0,2,0,2,2,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,28.520937391,-81.397066738,461148.584952,3154975.750542,C,,ARBM15Q1R2,"June 10, 2023",2578610,-9061080.367866427,3314812.9321779707
